code,name,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket,KDJ,BIGVOLUME
000990,诚志股份,化工原料,江西,0.0,29702.83,38768.35,504210.44,261432.16,116510.22,147476.97,3.8,-0.06,6.19,2.84,20000706,0,0
600163,中闽能源,新型电力,福建,74.68,75362.39,99946.52,297973.41,66093.71,197208.52,209174.42,2.09,0.059,1.53,3.82,19980602,0,0
300208,恒顺众昇,电气设备,山东,48.03,60820.92,76652.5,239703.77,124962.97,19520.77,8336.76,0.11,0.274,1.85,9.49,20110426,1,0
002686,亿利达,专用机械,浙江,57.78,28320.63,41213.5,163195.38,84416.75,43418.65,11275.12,0.27,0.227,2.26,7.73,20120703,0,1
002603,以岭药业,中成药,河北,33.95,89446.89,112779.35,622964.88,254731.47,214004.97,169603.42,1.5,0.386,4.56,3.83,20110728,0,1
600581,*ST八钢,普钢,新疆,0.0,76644.89,76644.89,1764611.75,232870.55,1429367.75,104487.18,1.36,-0.72,-1.89,-3.05,20020816,1,0
600297,广汇汽车,汽车服务,辽宁,17.73,183982.84,550040.06,10888002.0,6250284.5,1098631.75,815432.94,1.48,0.364,4.18,2.06,20001116,0,0
600293,三峡新材,玻璃,湖北,475.09,34450.26,77475.46,522777.41,352601.72,136250.34,241648.05,3.12,0.06,4.15,4.14,20000919,0,0
300401,花园生物,食品,浙江,175.78,9616.92,18140.0,85486.27,37176.65,35145.28,5058.16,0.28,0.147,4.06,8.48,20141009,0,0
002275,桂林三金,中成药,广西,28.0,53200.41,59020.0,270205.91,142657.81,78094.85,69025.2,1.17,0.536,3.98,5.03,20090710,0,0
600057,象屿股份,仓储物流,福建,26.73,98332.71,117077.93,3479010.5,2603188.75,413718.25,350671.16,3.0,0.32,5.51,2.07,19970604,0,0
600100,同方股份,电脑设备,北京,6.22,219788.2,296389.91,5865951.0,2892276.25,472090.84,926180.38,3.12,1.72,7.65,1.86,19970627,0,0
600251,冠农股份,农业综合,新疆,412.25,78484.2,78484.2,382808.47,183435.59,95432.06,37030.44,0.47,0.016,2.39,3.57,20030609,0,0
300083,劲胜精密,元器件,广东,113.71,91054.61,142357.84,958994.81,556973.88,170382.23,361730.69,2.54,0.056,3.56,2.39,20100520,0,0
002601,佰利联,化工原料,河南,180.37,59593.12,203216.45,2488346.25,1142904.0,562257.13,954661.88,4.7,0.18,6.1,2.32,20110715,0,0
000685,中山公用,水务,广东,17.17,99745.07,147511.14,1479288.13,207666.7,155750.8,206650.16,1.4,0.494,7.46,1.52,19970123,0,0
002187,广百股份,百货,广东,30.93,34242.26,34242.26,411850.16,227171.66,99839.97,91303.93,2.67,0.341,7.4,1.9,20071122,0,0
600298,安琪酵母,食品,湖北,27.17,81071.92,82408.09,655284.25,215601.09,342578.41,65084.98,0.79,0.464,3.96,4.25,20000818,0,0
002433,太安堂,中成药,广东,39.51,67497.39,77106.46,655833.63,429565.91,87253.05,295087.5,3.83,0.213,5.92,1.9,20100618,0,0
600490,鹏欣资源,铜,上海,191.97,147900.0,147900.0,479425.19,210733.2,252441.47,16710.35,0.11,0.03,1.25,6.72,20030626,0,0
600645,中源协和,生物制药,天津,1611.42,32878.21,38609.12,294337.41,102304.7,40884.59,108188.22,2.8,0.014,4.0,7.69,19930504,0,0
000419,通程控股,百货,湖南,41.12,54329.0,54358.26,372243.69,181658.27,101372.52,41739.53,0.77,0.153,3.55,2.36,19960816,0,0
300104,乐视网,互联网,北京,117.46,125055.35,198168.02,2886850.75,1414655.75,112686.8,588017.75,2.97,0.26,4.96,7.86,20100812,0,0
601558,华锐风电,电气设备,北京,0.0,566220.0,603060.0,1140808.88,899094.69,122501.65,533288.5,0.88,-0.11,0.6,4.62,20110113,0,0
002542,中化岩土,建筑施工,北京,74.77,62224.46,174750.0,474920.44,316869.41,61396.91,35590.5,0.2,0.084,1.55,5.36,20110128,0,0
600159,大龙地产,区域地产,北京,32.27,83000.32,83000.32,292250.59,256262.22,4733.08,34618.84,0.42,0.128,2.69,2.05,19980526,0,0
603868,飞科电器,家用电器,上海,40.69,4360.0,43560.0,251667.77,178115.13,43988.78,68734.88,1.58,1.01,4.17,12.55,20160418,0,0
002254,泰和新材,化纤,山东,128.06,61059.69,61083.35,252096.88,138186.23,101992.57,23157.32,0.38,0.08,3.25,4.23,20080625,0,0
600999,招商证券,证券,深圳,24.25,471398.53,669942.25,23563442.0,0.0,43902.46,1940387.75,2.9,0.69,8.46,2.27,20091117,0,0
000766,通化金马,中成药,吉林,103.45,44901.62,96649.46,519363.59,137338.97,78184.63,364242.94,3.77,0.15,4.19,4.58,19970430,0,0
600612,老凤祥,服饰,上海,20.01,31710.96,52311.78,1296157.38,1182276.13,40038.28,51037.56,0.98,1.536,9.19,4.46,19920814,0,0
000999,华润三九,中成药,深圳,22.8,97774.22,97890.0,1442767.0,600170.25,280304.5,110107.86,1.12,0.888,8.47,3.19,20000309,0,0
600801,华新水泥,水泥,湖北,56.3,97277.13,149757.13,2596171.5,589338.56,1528666.75,250831.0,1.67,0.107,6.47,1.25,19940103,0,0
002023,海特高新,航空,四川,209.65,65928.04,75679.1,584085.81,255717.2,114700.0,188890.5,2.5,0.058,4.87,3.3,20040721,0,0
600444,国机通用,塑料,安徽,521.44,10500.0,14642.19,86446.65,58447.3,23383.63,40221.51,2.75,0.034,2.27,10.44,20040219,0,0
300260,新莱应材,机械基件,江苏,435.85,4988.66,10005.0,97401.75,60852.75,30677.5,39308.31,3.93,0.063,6.48,5.69,20110906,0,0
601313,江南嘉捷,运输设备,江苏,30.04,39718.25,39718.25,274465.47,189209.27,43814.0,34969.6,0.88,0.328,4.18,3.14,20120116,0,0
002539,云图控股,农药化肥,四川,61.35,40678.76,101010.0,827167.81,279661.56,368602.72,113637.7,1.13,0.161,3.03,4.33,20110118,0,0
603077,和邦生物,化工原料,四川,85.25,318512.38,401420.47,1515394.25,579780.94,420235.59,422975.56,1.05,0.06,2.57,2.04,20120731,0,0
000636,风华高科,元器件,广东,63.55,75048.17,89523.31,650703.06,288450.97,167743.47,241113.02,2.69,0.124,5.03,2.08,19961129,0,0
002547,春兴精工,通信设备,江苏,59.09,68443.45,101197.82,466159.41,242031.97,115913.5,47225.01,0.47,0.133,1.96,5.33,20110218,0,0
300058,蓝色光标,广告包装,北京,32.52,142068.42,199887.98,1651334.5,769093.31,13512.57,147289.48,0.74,0.25,2.33,4.48,20100226,0,0
603861,白云电器,电气设备,广东,175.16,4910.0,40910.0,260312.95,162975.48,55917.03,34267.19,0.84,0.17,4.42,8.84,20160322,0,0
600369,西南证券,证券,重庆,31.22,464510.91,564510.94,7624209.5,0.0,30880.78,785206.81,1.39,0.187,3.36,2.32,20010109,0,0
000795,英洛华,矿物制品,山西,152.87,65279.01,113368.4,251391.92,165839.8,58967.75,107030.36,0.94,0.038,1.75,4.46,19970808,0,0
600720,祁连山,水泥,甘肃,22.23,77616.27,77629.03,1166319.0,346064.47,674285.69,134024.63,1.73,0.263,6.32,1.23,19960716,0,0
300264,佳创视讯,通信设备,深圳,0.0,31904.83,41310.0,67152.75,57081.96,1580.85,9648.55,0.23,-0.033,1.44,8.99,20110916,0,0
603806,福斯特,塑料,浙江,25.49,9021.0,40200.0,522352.09,430069.69,67203.11,151183.09,3.76,1.523,11.44,4.52,20140905,0,0
002240,威华股份,家居用品,广东,0.0,41992.25,49070.39,226643.02,84999.82,124733.2,95953.97,1.96,-0.118,2.72,4.75,20080523,0,0
300066,三川智慧,电器仪表,江西,53.07,93838.46,104003.32,172026.16,112343.07,26118.17,6826.49,0.07,0.109,1.39,5.57,20100326,0,0
000650,仁和药业,中成药,江西,26.51,123799.5,123834.0,367579.69,183044.73,55321.63,30400.15,0.25,0.218,2.15,3.59,19961210,0,0
000523,广州浪奇,日用化工,广东,249.05,44575.85,52294.42,363401.38,279503.97,46793.3,100675.06,1.93,0.039,3.32,3.87,19931108,0,0
600022,山东钢铁,普钢,山东,664.11,822201.0,842042.25,5254250.0,1727968.38,2472104.25,1064047.5,1.26,0.003,1.98,1.3,20040629,0,1
600774,汉商集团,百货,湖北,390.44,17442.9,17457.53,168106.3,15759.3,112401.85,12893.73,0.74,0.039,3.26,6.28,19961108,0,0
600718,东软集团,软件服务,辽宁,8.18,123197.78,124319.77,1134155.5,583091.81,148886.63,69191.85,0.56,1.66,6.34,2.83,19960618,0,0
600059,古越龙山,红黄药酒,浙江,64.69,80852.4,80852.4,424335.06,266061.53,121302.45,188044.94,2.33,0.119,4.78,2.14,19970516,0,0
002653,海思科,化学制药,西藏,46.25,45224.48,108027.0,341311.31,134107.77,60383.8,2792.73,0.03,0.288,1.96,9.08,20120117,0,0
600320,振华重工,工程机械,上海,107.31,276833.13,439029.47,6176259.0,3209264.5,1490978.63,552697.88,1.26,0.035,3.45,1.47,20001221,0,0
000656,金科股份,区域地产,重庆,20.16,362414.22,534666.81,10300399.0,9424257.0,263659.72,401754.28,0.75,0.21,4.51,1.12,19961128,0,1
002535,林州重机,工程机械,河南,362.44,51958.05,80168.29,656001.56,342560.97,158721.19,187527.31,2.34,0.016,3.68,2.07,20110111,0,0
601001,大同煤业,煤炭开采,山西,36.96,167370.0,167370.0,2684911.0,1171525.88,439867.09,112577.25,0.67,0.154,3.05,2.49,20060623,0,0
300393,中来股份,塑料,江苏,49.27,7691.04,17923.5,273966.94,174572.73,27239.7,33471.5,1.87,0.693,5.15,8.84,20140912,0,0
002646,青青稞酒,白酒,青海,35.05,45000.0,45000.0,294430.84,150370.2,53647.6,85475.59,1.9,0.432,5.47,3.69,20111222,0,0
002026,山东威达,机械基件,山东,45.67,35413.42,42009.83,266203.5,156198.97,52435.28,124002.85,2.95,0.22,5.3,2.36,20040727,0,0
603788,宁波高发,汽车配件,浙江,44.94,4691.1,14097.0,105560.82,89571.31,11308.07,37495.0,2.66,0.8,5.48,8.68,20150120,0,0
300025,华星创业,通信设备,浙江,112.69,34019.37,42853.05,223036.09,181267.48,4715.25,3176.98,0.07,0.083,2.0,6.26,20091030,0,0
600579,天华院,化工机械,山东,1939.85,25560.0,41063.6,182166.86,140481.86,22040.4,158476.55,3.86,0.006,2.92,5.12,20020809,0,0
600060,海信电器,家用电器,山东,15.01,130848.13,130848.13,2186376.75,1953351.75,130046.81,225880.67,1.73,0.871,9.61,1.81,19970422,1,0
002004,华邦健康,化学制药,重庆,24.77,133863.2,203482.77,2353932.5,1247429.13,248479.09,547942.63,2.69,0.301,4.78,2.08,20040625,1,0
300005,探路者,服饰,北京,76.83,34871.78,59418.78,361155.19,261541.5,22853.93,136255.16,2.29,0.2,4.61,3.75,20091030,0,0
002339,积成电子,电气设备,山东,70.5,29605.73,37889.6,272785.44,205862.81,25318.07,45904.28,1.21,0.21,4.04,4.89,20100122,0,1
600560,金自天正,电气设备,北京,197.11,22364.55,22364.55,164308.09,130063.07,18742.93,20672.05,0.92,0.066,3.24,5.33,20020919,0,0
601369,陕鼓动力,机械基件,陕西,43.61,163877.02,163877.02,1475517.63,1137118.5,149713.41,183552.17,1.12,0.127,3.66,2.02,20100428,0,0
300257,开山股份,机械基件,浙江,146.78,81868.27,85800.0,515036.0,325736.56,86858.8,150788.16,1.76,0.088,3.96,4.35,20110819,0,0
300144,宋城演艺,旅游景点,浙江,35.03,110408.7,145261.34,754575.75,209495.52,175170.97,247613.16,1.7,0.526,4.31,5.69,20101209,0,0
000554,泰山石油,石油贸易,山东,1163.79,36264.96,48079.32,105191.07,11325.69,43323.81,18721.27,0.39,0.006,1.9,5.14,19931215,0,0
002083,孚日股份,纺织,山东,20.6,85609.43,90800.0,743736.31,388928.56,268486.47,126124.97,1.39,0.266,3.36,2.18,20061124,0,0
000898,鞍钢股份,普钢,辽宁,26.88,614897.63,723480.81,8789600.0,2477400.0,4917700.0,3151900.0,4.36,0.135,6.12,0.79,19971225,0,0
002084,海鸥卫浴,家居用品,广东,66.08,40455.57,45631.62,195573.09,118795.6,47230.6,26294.15,0.58,0.137,2.54,4.76,20061124,0,0
002554,惠博普,石油开采,北京,54.45,56774.37,107125.0,416768.28,209138.66,37327.21,51098.1,0.48,0.098,1.95,3.66,20110225,0,1
603737,三棵树,染料涂料,福建,119.58,2500.0,10000.0,142248.55,75694.21,30474.64,32144.93,3.21,0.61,8.96,9.31,20160603,0,0
002128,露天煤业,煤炭开采,内蒙,23.3,158822.06,163437.84,1350212.5,383764.72,710132.75,125532.26,0.77,0.304,5.65,1.68,20070418,0,0
000819,岳阳兴长,石油加工,湖南,212.21,25839.83,25841.72,84395.85,54443.25,20266.31,7040.56,0.27,0.108,2.7,11.28,19970625,0,0
300338,开元仪器,电器仪表,湖南,641.95,16835.38,25200.0,93702.3,56484.7,25982.1,28627.89,1.14,0.027,3.0,7.81,20120726,0,0
600493,凤竹纺织,纺织,福建,232.14,27200.0,27200.0,96891.61,41007.01,33105.23,19092.56,0.7,0.053,2.39,6.85,20040421,0,0
002634,棒杰股份,服饰,浙江,137.5,25449.93,46100.26,106169.77,43034.23,16964.32,1312.54,0.03,0.064,1.42,8.23,20111205,0,1
600593,大连圣亚,旅游景点,辽宁,41.89,9200.0,9200.0,97211.77,45705.7,22281.27,19775.53,2.15,0.753,4.75,8.85,20020711,0,0
600220,江苏阳光,纺织,江苏,47.66,178334.03,178334.03,458699.94,228417.2,180071.34,0.0,0.0,0.073,1.08,4.31,19990927,0,0
002250,联化科技,化工原料,浙江,42.72,59860.19,83471.59,580501.5,192402.27,282892.56,93449.22,1.12,0.287,5.14,3.18,20080619,0,0
600048,保利地产,全国地产,广东,11.63,1075891.13,1185781.25,43812876.0,41082888.0,306939.59,1481764.0,1.25,0.64,7.09,1.31,20060731,0,0
002307,北新路桥,建筑施工,新疆,148.23,55730.91,55732.71,1394375.88,925388.81,49197.51,50054.09,0.9,0.047,2.71,3.43,20091111,0,0
002104,恒宝股份,元器件,江苏,59.4,70899.18,71350.39,200548.48,139729.56,34543.2,9337.46,0.13,0.175,2.26,6.16,20070110,0,0
000027,深圳能源,火力发电,深圳,15.45,396449.16,396449.16,6045412.0,1612276.63,1941115.75,431999.91,1.09,0.337,5.4,1.29,19930903,0,0
000788,北大医药,化学制药,重庆,414.59,55877.44,59598.73,213895.7,191166.3,15866.34,19917.28,0.33,0.025,1.92,7.22,19970616,0,0
600227,赤天化,农药化肥,贵州,0.0,95039.25,173631.91,781380.0,243692.22,466053.56,109240.26,0.63,-0.08,2.11,3.29,20000221,0,0
000902,新洋丰,农药化肥,湖北,21.11,61694.12,131501.73,751391.94,381405.28,229778.72,68998.71,0.52,0.408,3.92,2.93,19990408,0,0
601618,中国中冶,建筑施工,北京,19.6,1623900.0,1911000.0,36371188.0,29456896.0,2989350.5,1787449.25,0.94,0.16,3.26,1.41,20090921,1,0
300198,纳川股份,塑料,福建,161.52,75624.15,103154.85,240899.02,146011.7,27764.56,14029.77,0.14,0.07,1.51,4.55,20110407,0,0
000758,中色股份,铅锌,北京,66.35,196913.45,196937.84,2231225.5,1470272.63,294819.03,92303.6,0.47,0.104,2.48,3.7,19970416,0,1
601226,华电重工,专用机械,北京,488.44,36750.0,115500.0,834652.38,698027.81,97618.1,122008.38,1.06,0.014,3.11,2.94,20141211,1,0
300446,乐凯新材,化工原料,河北,52.0,7528.2,12280.0,51449.32,36816.21,10743.45,3560.34,0.29,0.624,3.79,11.39,20150423,0,0
300134,大富科技,通信设备,深圳,355.44,71241.64,76749.79,795335.81,495478.31,101044.11,484651.41,6.31,0.07,7.67,3.85,20101026,0,0
300301,长方集团,半导体,深圳,101.14,40585.08,79010.88,383644.13,179409.38,113237.2,114061.92,1.44,0.067,2.84,3.2,20120321,0,0
002780,三夫户外,其他商业,北京,518.22,1700.0,6748.06,43983.12,42219.9,1166.85,16877.68,2.5,0.14,5.62,16.55,20151209,0,0
002592,八菱科技,汽车配件,广西,78.87,12877.49,28333.11,249874.25,113545.63,24279.98,119789.11,4.23,0.32,7.18,4.69,20111111,0,1
300163,先锋新材,其他建材,浙江,104.07,32994.33,47400.0,122065.5,48371.73,32585.35,9409.44,0.2,0.097,1.51,8.89,20110113,0,0
600031,三一重工,工程机械,湖南,219.72,759372.06,761086.13,6003771.5,3570230.5,1496619.38,55998.6,0.07,0.023,3.07,2.19,20030703,0,1
300436,广生堂,化学制药,福建,114.66,5600.0,14000.0,61892.61,39019.65,10995.67,17525.78,1.25,0.423,3.88,16.67,20150422,0,0
300155,安居宝,元器件,广东,407.59,27161.13,54337.05,143475.8,103472.36,22536.81,35752.48,0.66,0.025,2.08,6.42,20110107,0,0
002688,金河生物,化学制药,内蒙,43.03,52861.87,63528.96,244214.27,123513.26,57226.85,53857.96,0.85,0.2,2.47,4.52,20120713,0,0
600489,中金黄金,黄金,北京,84.4,345113.72,345113.72,3970576.75,1609219.75,1201852.13,415878.34,1.21,0.118,3.88,3.43,20030814,0,0
002424,贵州百灵,中成药,贵州,74.72,73166.13,141120.0,397741.94,297865.22,57148.19,14732.61,0.1,0.223,1.99,11.12,20100603,0,0
000032,深桑达Ａ,元器件,深圳,86.17,27943.58,42225.41,197198.23,139456.38,11188.51,26071.23,0.62,0.135,3.39,4.59,19931028,0,1
002748,世龙实业,化工原料,江西,56.31,7387.12,24000.0,113938.07,48953.35,51433.23,33256.03,1.39,0.295,4.2,5.27,20150319,0,0
600080,金花股份,中成药,陕西,119.43,30529.58,30529.58,145155.67,37836.78,36653.98,25259.85,0.83,0.083,3.51,3.78,19970612,0,0
600570,恒生电子,软件服务,浙江,134.52,61780.51,61780.51,371576.78,161366.69,30980.01,11074.05,0.18,0.332,3.97,15.02,20031216,0,0
002304,洋河股份,白酒,江苏,15.89,123229.15,150698.8,3534020.75,2206098.0,738448.81,74177.27,0.49,3.211,16.63,4.09,20091106,0,0
002540,亚太科技,铝,江苏,34.02,70454.46,104000.0,314213.5,181551.81,50343.5,71100.31,0.68,0.193,2.74,3.19,20110118,0,0
002401,中海科技,软件服务,上海,81.59,30030.8,30324.0,113700.81,98787.75,4943.15,8605.19,0.28,0.16,2.45,7.12,20100506,0,0
000158,常山股份,纺织,河北,0.0,76578.56,127144.22,1191907.13,675026.63,136801.94,327852.31,2.58,-0.046,4.19,3.12,20000724,0,0
002345,潮宏基,服饰,广东,35.4,83292.68,84511.11,466311.19,304966.88,24154.95,90478.38,1.07,0.23,3.13,3.47,20100128,0,0
002454,松芝股份,汽车配件,上海,30.24,22195.27,42212.0,440723.69,309440.94,40213.76,96223.7,2.28,0.377,6.3,2.41,20100720,0,0
600433,冠豪高新,造纸,广东,134.93,119028.0,127131.54,400422.38,131958.86,181740.38,69587.4,0.55,0.048,1.95,4.44,20030619,0,1
000826,启迪桑德,环境保护,湖北,31.01,84706.97,85429.75,2094905.75,722777.94,147762.86,225013.34,2.63,0.838,8.67,4.0,19980225,0,0
000021,深科技,电脑设备,深圳,39.19,146981.44,147125.94,1034465.38,607700.69,244436.55,67823.25,0.46,0.206,3.65,2.95,19940202,0,0
600684,珠江实业,全国地产,广东,17.89,71121.72,71121.72,1296268.75,1129934.75,22318.35,8592.11,0.12,0.361,3.52,2.45,19931028,0,0
002527,新时达,电器仪表,上海,44.19,36731.32,62017.12,460948.69,263935.0,42457.55,126144.17,2.03,0.26,4.37,3.45,20101224,0,0
600419,天润乳业,乳制品,新疆,60.35,8332.04,10355.71,114273.77,37153.96,42625.85,60704.13,5.86,0.721,7.09,8.18,20010628,0,0
600008,首创股份,环境保护,北京,39.5,482061.41,482061.41,3952554.5,1546498.63,466189.81,29795.51,0.06,0.081,1.91,2.24,20000427,0,0
603869,北部湾旅,旅游服务,广西,89.54,7287.29,34880.62,384600.63,209946.97,60364.63,187780.45,5.38,0.43,8.35,3.84,20150326,0,0
601009,南京银行,银行,江苏,7.65,576393.06,605872.0,102321760.0,0.0,511091.0,1518646.25,2.51,1.048,10.17,1.05,20070719,0,0
002560,通达股份,电气设备,河南,59.73,26527.81,42914.14,266652.09,142279.56,26741.69,69663.13,1.62,0.161,3.46,3.7,20110303,0,0
002272,川润股份,机械基件,四川,435.83,31256.15,41970.0,162415.42,101157.4,47722.62,63770.71,1.52,0.018,2.77,3.85,20080919,0,0
000971,高升控股,互联网,湖北,174.66,24256.08,51127.37,356653.97,96147.59,6183.27,331387.13,6.48,0.13,6.76,3.78,20000427,0,1
002183,怡 亚 通,仓储物流,深圳,44.19,209810.94,209942.41,3792846.5,3070407.5,84422.56,119561.2,0.57,0.21,2.53,5.01,20071113,0,0
600112,天成控股,电气设备,贵州,876.16,50920.48,50920.48,273563.59,93166.71,34135.19,46326.03,0.91,0.011,2.29,5.5,19971127,1,1
002465,海格通信,通信设备,广东,80.37,183967.39,214575.17,980125.19,618200.44,119352.57,259425.3,1.21,0.117,2.98,4.2,20100831,0,0
600131,岷江水电,水力发电,四川,28.64,39743.8,50412.51,252010.3,23360.22,148649.94,4714.3,0.09,0.326,2.07,6.0,19980402,0,0
000890,法 尔 胜,钢加工,江苏,26.04,37955.58,37964.16,730030.63,541514.88,30669.51,1377.54,0.04,0.358,2.07,5.99,19990119,0,0
603729,龙韵股份,广告包装,上海,129.55,3610.0,6667.0,91501.36,76345.46,7646.18,26724.35,4.01,0.478,12.2,6.76,20150324,0,0
600703,三安光电,半导体,湖北,25.28,379260.56,407842.5,2299999.75,1139253.5,642813.94,707721.81,1.74,0.367,4.11,3.01,19960528,0,0
300426,唐德影视,影视音像,浙江,99.39,13675.41,40000.0,232178.17,189105.72,653.1,35012.59,0.88,0.247,2.41,13.59,20150217,0,0
002675,东诚药业,化学制药,山东,83.43,53631.6,66182.0,297912.19,149393.11,31990.8,89957.03,1.36,0.147,3.21,5.11,20120525,0,0
600185,格力地产,区域地产,广东,25.98,161752.2,206000.0,2700869.25,2545668.0,19722.6,107754.8,0.52,0.21,3.43,1.79,19990611,0,0
600125,铁龙物流,铁路,辽宁,41.52,130552.18,130552.18,712751.06,412584.03,236602.95,15779.55,0.12,0.148,3.8,2.15,19980511,0,0
600389,江山股份,农药化肥,江苏,561.14,29700.0,29700.0,316538.47,109562.72,152435.88,11555.3,0.39,0.027,4.49,4.54,20010110,0,0
300118,东方日升,半导体,浙江,15.82,46780.91,67459.39,1099886.5,733184.19,247755.67,225961.7,3.35,0.8,5.42,3.0,20100902,1,0
601997,贵阳银行,银行,贵州,10.39,50000.0,229859.19,32731974.0,0.0,186792.09,485419.31,2.11,1.46,8.93,1.82,20160816,0,0
600376,首开股份,区域地产,北京,19.52,224201.25,257956.53,17399210.0,16297245.0,78392.15,766366.19,2.97,0.35,11.31,1.08,20010312,0,0
002699,美盛文化,服饰,浙江,86.98,37738.69,50531.82,362322.91,280384.06,29240.9,240228.8,4.75,0.34,6.7,5.14,20120911,0,0
002364,中恒电气,电气设备,浙江,77.87,42672.83,56356.5,260367.16,206186.69,24947.17,106286.38,1.89,0.25,4.09,5.94,20100305,0,0
000917,电广传媒,影视音像,湖南,80.36,106209.43,141755.64,2143970.75,752328.88,595021.56,614536.06,4.34,0.151,7.58,2.14,19990325,0,0
000789,万年青,水泥,江西,22.31,61334.98,61336.44,851185.13,276241.16,432354.19,27790.75,0.45,0.27,4.47,1.8,19970923,0,1
000756,新华制药,化学制药,山东,53.84,30730.39,45731.28,459978.94,168944.13,197456.45,51309.23,1.12,0.195,4.28,3.27,19970806,0,0
